#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
022101|totalEnergyWavelength731mAtLowWaveNumbers|long|TOTAL ENERGY (WAVELENGTH > 731M) AT LOW WAVE NUMBERS|NUMERIC|0|0|31|NUMERIC|0|10
022120|tideStationAutomatedWaterLevelCheck|long|TIDE STATION AUTOMATED WATER LEVEL CHECK|CODETABLE|0|0|5|CODE TABLE|0|2
022121|tideStationManualWaterLevelCheck|long|TIDE STATION MANUAL WATER LEVEL CHECK|CODETABLE|0|0|5|CODE TABLE|0|2
022122|automatedMeteorologicalDataCheck|long|TIDE STATION AUTOMATED METEOROLOGICAL DATA CHECK|CODETABLE|0|0|5|CODE TABLE|0|2
022123|tideStationManualMeteorologicalDataCheck|long|TIDE STATION MANUAL METEOROLOGICAL DATA CHECK|CODETABLE|0|0|5|CODE TABLE|0|2
022141|seaSurfaceTemperature15DayRunningMean|double|SEA-SURFACE TEMPERATURE (15-DAY RUNNING MEAN)|K|2|0|15|K|2|5
022150|numberOf18HzValidPointsForKuBand|long|NUMBER OF 18 HZ VALID POINTS FOR KU BAND|NUMERIC|0|0|10|NUMERIC|0|4
022151|kuBandOceanRange|double|KU BAND OCEAN RANGE|M|3|0|31|M|3|10
022152|stdOf18HzKuBandOceanRange|double|STD OF 18 HZ KU BAND OCEAN RANGE|M|3|0|16|M|3|5
022153|numberOf18HzValidPointsForSBand|long|NUMBER OF 18 HZ VALID POINTS FOR S BAND|NUMERIC|0|0|10|NUMERIC|0|4
022154|sBandOceanRange|double|S BAND OCEAN RANGE|M|3|0|31|M|3|10
022155|stdOf18HzSBandOceanRange|double|STD OF 18 HZ S BAND OCEAN RANGE|M|3|0|16|M|3|5
022156|kuBandSignificantWaveHeight|double|KU BAND SIGNIFICANT WAVE HEIGHT|M|3|0|16|M|3|5
022157|stdOf18HzKuBandOceanRange|double|STD OF 18 HZ KU BAND OCEAN RANGE|M|3|0|16|M|3|5
022158|sBandSignificantWaveHeight|double|S BAND SIGNIFICANT WAVE HEIGHT|M|3|0|16|M|3|5
022159|stdOf18HzSBandSignificantWaveHeight|double|STD OF 18 HZ S BAND SIGNIFICANT WAVE HEIGHT|M|3|0|16|M|3|5
022160|normalizedInverseWaveAge|long|NORMALIZED INVERSE WAVE AGE|NUMERIC|6|0|21|NUMERIC|6|7
022161|waveSpectra|double|WAVE SPECTRA|M4|4|0|27|M4|4|9
022162|rmsOf20HzKuBandOceanRange|double|RMS OF 20 HZ KU BAND OCEAN RANGE|M|3|0|16|M|3|5
022163|numberOf20HzValidPointsForKuBand|long|NUMBER OF 20 HZ VALID POINTS FOR KU BAND|NUMERIC|0|0|10|NUMERIC|0|4
022164|rms20HzKuBandSignificantWaveHeight|double|RMS 20 HZ KU BAND SIGNIFICANT WAVE HEIGHT|M|3|0|16|M|3|5
022165|numberOf20HzValidPointsForKuBandSignificantWaveHeight|long|NUMBER OF 20 HZ VALID POINTS FOR KU BAND SIGNIFICANT WAVE HEIGHT|NUMERIC|0|0|10|NUMERIC|0|4
022166|kuBandNetInstrumentalCorrectionForSignificantWaveHeight|double|KU BAND NET INSTRUMENTAL CORRECTION FOR SIGNIFICANT WAVE HEIGHT|M|3|-1000|11|M|3|4
022167|numberOfValidPointsForKuBandBackscatter|long|NUMBER OF VALID POINTS FOR KU BAND BACKSCATTER|NUMERIC|0|0|10|NUMERIC|0|4
022168|cBandOceanRange|double|C BAND OCEAN RANGE|M|3|0|31|M|3|10
022169|rmsOfCBandOceanRange|double|RMS OF C BAND OCEAN RANGE|M|3|0|16|M|3|5
022170|numberOf20HzValidPointsForCBand|long|NUMBER OF 20 HZ VALID POINTS FOR C BAND|NUMERIC|0|0|10|NUMERIC|0|4
022171|cBandSignificantWaveHeight|double|C BAND SIGNIFICANT WAVE HEIGHT|M|3|0|16|M|3|5
022172|rms20HzCBandSignificantWaveHeight|double|RMS 20 HZ C BAND SIGNIFICANT WAVE HEIGHT|M|3|0|16|M|3|5
022173|numberOf20HzValidPointsForCBandSignificantWaveHeight|long|NUMBER OF 20 HZ VALID POINTS FOR C BAND SIGNIFICANT WAVE HEIGHT|NUMERIC|0|0|10|NUMERIC|0|4
022174|cBandNetInstrumentalCorrectionForSignificantWaveHeight|double|C BAND NET INSTRUMENTAL CORRECTION FOR SIGNIFICANT WAVE HEIGHT|M|3|-1000|11|M|3|4
022175|numberOfValidPointsForCBandBackscatter|long|NUMBER OF VALID POINTS FOR C BAND BACKSCATTER|NUMERIC|0|0|10|NUMERIC|0|4
022176|uniqueIdentifierForProfile|string|UNIQUE IDENTIFIER FOR THE PROFILE|CCITTIA5|0|0|72|CHARACTER|0|72
022177|heightOfXbtOrXctdLauncher|double|HEIGHT OF XBT/XCTD LAUNCHER|M|1|0|9|M|0|3
022178|xbtOrXctdLauncherType|long|XBT/XCTD LAUNCHER TYPE|CODETABLE|0|0|8|CODE TABLE|0|3
022179|softwareVersionOfProfileRecorder|string|SOFTWARE VERSION OF PROFILE RECORDER|CCITTIA5|0|0|256|CHARACTER|0|256
022180|autoLauncherSoftwareVersionNumber|string|AUTO LAUNCHER SOFTWARE VERSION NUMBER|CCITTIA5|0|0|256|CHARACTER|0|256
022181|instrumentManufacturerSerialNumber|string|INSTRUMENT MANUFACTURER'S SERIAL NUMBER|CCITTIA5|0|0|32|CHARACTER|0|32
022182|waterColumnHeight|double|WATER COLUMN HEIGHT|M|3|0|23|M|3|7
022184|waterColumnHeightDeviationFromReferenceValue|double|WATER COLUMN HEIGHT DEVIATION FROM THE REFERENCE VALUE|M|3|-2000|12|M|3|4
022185|bprTransmissionCount|long|BPR TRANSMISSION COUNT|NUMERIC|0|0|10|NUMERIC|0|3
022186|directionFromWhichWavesAreComing|long|DIRECTION FROM WHICH WAVES ARE COMING (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022187|directionalSpreadOfWave|long|DIRECTIONAL SPREAD OF WAVE|DEG|0|0|9|DEG|0|3
023001|accidentEarlyNotificationArticleApplicable|long|ACCIDENT EARLY NOTIFICATION - ARTICLE APPLICABLE|CODETABLE|0|0|3|CODE TABLE|0|1
023002|facilityInvolvedInIncident|long|ACTIVITY OR FACILITY INVOLVED IN INCIDENT|CODETABLE|0|0|5|CODE TABLE|0|2
023003|typeOfRelease|long|TYPE OF RELEASE|CODETABLE|0|0|3|CODE TABLE|0|1
023004|countermeasuresTakenNearBorder|long|COUNTERMEASURES TAKEN NEAR BORDER|CODETABLE|0|0|3|CODE TABLE|0|1
023005|causeOfIncident|long|CAUSE OF INCIDENT|CODETABLE|0|0|2|CODE TABLE|0|1
023006|incidentSituation|long|INCIDENT SITUATION|CODETABLE|0|0|3|CODE TABLE|0|1
023007|characteristicsOfRelease|long|CHARACTERISTICS OF RELEASE|CODETABLE|0|0|3|CODE TABLE|0|1
023008|stateOfCurrentRelease|long|STATE OF CURRENT RELEASE|CODETABLE|0|0|2|CODE TABLE|0|1
023009|stateOfExpectedRelease|long|STATE OF EXPECTED RELEASE|CODETABLE|0|0|2|CODE TABLE|0|1
023016|possibilityOfSignificantChemicalToxicHealthEffect|long|POSSIBILITY OF SIGNIFICANT CHEMICAL TOXIC HEALTH EFFECT|CODETABLE|0|0|2|CODE TABLE|0|1
023017|flowDischargeOfMajorRecipient|double|FLOW DISCHARGE OF MAJOR RECIPIENT|M3/S|6|0|20|M3/S|6|7
023018|releaseBehaviourOverTime|long|RELEASE BEHAVIOUR OVER TIME|CODETABLE|0|0|3|CODE TABLE|0|1
023019|actualReleaseHeight|long|ACTUAL RELEASE HEIGHT|M|0|-15000|17|M|0|6
023021|effectiveReleaseHeight|long|EFFECTIVE RELEASE HEIGHT|M|0|-15000|17|M|0|6
023022|distanceOfReleasePointOrSiteOfIncident|long|DISTANCE OF RELEASE POINT OR SITE OF INCIDENT|M|0|0|24|M|0|8
023023|mainTransportSpeedInAtmosphere|double|MAIN TRANSPORT SPEED IN THE ATMOSPHERE|M/S|1|0|12|M/S|1|4
023024|mainTransportSpeedInWater|double|MAIN TRANSPORT SPEED IN WATER|M/S|2|0|13|M/S|2|4
023025|mainTransportSpeedInGroundWater|double|MAIN TRANSPORT SPEED IN GROUND WATER|M/S|2|0|13|M/S|2|4
023027|mainTransportDirectionInAtmosphereDegreeTrue|long|MAIN TRANSPORT DIRECTION IN THE ATMOSPHERE (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
023028|mainTransportDirectionInWater|long|MAIN TRANSPORT DIRECTION IN WATER (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
023029|mainTransportDirectionInGroundWater|long|MAIN TRANSPORT DIRECTION IN GROUND WATER (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
023031|possibilityPlume|long|POSSIBILITY THAT PLUME WILL ENCOUNTER PRECIPITATION IN STATE IN WHICH INCIDENT OCCURRED|CODETABLE|0|0|2|CODE TABLE|0|1
023032|plumeWillEncounterChangeInWindDirectionAndOrOrSpeedFlag|long|PLUME WILL ENCOUNTER CHANGE IN WIND DIRECTION AND/OR SPEED FLAG|CODETABLE|0|0|2|CODE TABLE|0|1
023040|flowDischargeRiver|double|FLOW DISCHARGE - RIVER|M3/S|1|0|22|M3/S|1|7
023041|flowDischargeWell|double|FLOW DISCHARGE - WELL|M3/S|3|0|16|M3/S|3|5
024001|estimateOfAmountOfRadioactivityReleasedUpToSpecifiedTime|long|ESTIMATE OF AMOUNT OF RADIOACTIVITY RELEASED UP TO SPECIFIED TIME|BQ|-11|0|28|BQ|-11|9
024002|estimatedMaximumPotentialRelease|long|ESTIMATED MAXIMUM POTENTIAL RELEASE|BQ|-11|0|28|BQ|-11|9
024003|compositionOfRelease|long|COMPOSITION OF RELEASE|CODETABLE|0|0|5|CODE TABLE|0|2
024004|elementName|string|ELEMENT NAME|CCITTIA5|0|0|16|CHARACTER|0|2
024005|isotopeMass|long|ISOTOPE MASS|NUMERIC|0|0|9|NUMERIC|0|3
024011|dose|double|DOSE|MSV|2|0|32|MSV|2|10
024012|trajectoryDoseDefinedLocationAndExpectedTimeOfArrival|double|TRAJECTORY DOSE (DEFINED LOCATION AND EXPECTED TIME OF ARRIVAL)|MSV|2|0|32|MSV|2|10
024013|gammaDoseInAirAlongMainTransportPathDefinedLocationAndTimePeriod|double|GAMMA DOSE IN AIR ALONG THE MAIN TRANSPORT PATH (DEFINED LOCATION AND TIME PERIOD)|MSV|2|0|32|MSV|2|10
024014|gammaRadiationDoseRate|double|GAMMA RADIATION DOSE RATE|NSV/H|1|0|14|NSV/H|1|4
024021|airConcentrationOfNamedIsotopeTypeIncludingGrossBeta|double|AIR CONCENTRATION (OF NAMED ISOTOPE TYPE INCLUDING GROSS BETA)|BQM-3|2|0|32|BQ M-3|2|10
024022|concentrationInPrecipitationOfNamesIsotopeType|double|CONCENTRATION IN PRECIPITATION (OF NAMES ISOTOPE TYPE)|BQ/L|2|0|32|BQ/L|2|10
024023|pulseRateOfBetaRadiation|double|PULSE RATE OF BETA RADIATION|/S|1|0|14|/S|1|4
024024|pulseRateOfGammaRadiation|double|PULSE RATE OF GAMMA RADIATION|/S|1|0|14|/S|1|4
025001|rangeGateLength|long|RANGE-GATE LENGTH|M|-1|0|6|M|-1|2
025002|numberOfGatesAveraged|long|NUMBER OF GATES AVERAGED|NUMERIC|0|0|4|NUMERIC|0|2
025003|numberOfIntegratedPulses|long|NUMBER OF INTEGRATED PULSES|NUMERIC|0|0|8|NUMERIC|0|3
025004|echoProcessing|long|ECHO PROCESSING|CODETABLE|0|0|2|CODE TABLE|0|1
025005|echoIntegration|long|ECHO INTEGRATION|CODETABLE|0|0|2|CODE TABLE|0|1
025006|zToRConversion|long|Z TO R CONVERSION|CODETABLE|0|0|3|CODE TABLE|0|1
025007|zToRConversionFactor|long|Z TO R CONVERSION FACTOR|NUMERIC|0|0|12|NUMERIC|0|4
025008|zToRConversionExponent|long|Z TO R CONVERSION EXPONENT|NUMERIC|2|0|9|NUMERIC|2|3
025009|calibrationMethod|long|CALIBRATION METHOD|FLAGTABLE|0|0|4|FLAG TABLE|0|2
025010|clutterTreatment|long|CLUTTER TREATMENT|CODETABLE|0|0|4|CODE TABLE|0|2
025011|groundOccultationCorrectionScreening|long|GROUND OCCULTATION CORRECTION (SCREENING)|CODETABLE|0|0|2|CODE TABLE|0|1
025012|rangeAttenuationCorrection|long|RANGE ATTENUATION CORRECTION|CODETABLE|0|0|2|CODE TABLE|0|1
025013|brightBandCorrection|long|BRIGHT-BAND CORRECTION|FLAGTABLE|0|0|2|FLAG TABLE|0|1
025014|azimuthClutterCutOff|long|AZIMUTH CLUTTER CUT-OFF|NUMERIC|0|0|12|NUMERIC|0|4
025015|radomeAttenuationCorrection|long|RADOME ATTENUATION CORRECTION|FLAGTABLE|0|0|2|FLAG TABLE|0|1
025016|clearAirAttenuationCorrection|double|CLEAR-AIR ATTENUATION CORRECTION|DB/M|5|0|6|DB/M|5|2
025017|precipitationAttenuationCorrection|long|PRECIPITATION ATTENUATION CORRECTION|FLAGTABLE|0|0|2|FLAG TABLE|0|1
025018|aToZLawForAttenuationFactor|long|A TO Z LAW FOR ATTENUATION FACTOR|NUMERIC|7|0|6|NUMERIC|7|2
025019|aToZLawForAttenuationExponent|long|A TO Z LAW FOR ATTENUATION EXPONENT|NUMERIC|2|0|7|NUMERIC|2|3
025020|meanSpeedEstimation|long|MEAN SPEED ESTIMATION|CODETABLE|0|0|2|CODE TABLE|0|1
025021|windComputationEnhancement|long|WIND COMPUTATION ENHANCEMENT|FLAGTABLE|0|0|8|FLAG TABLE|0|3
025022|ghrsstRejectionFlag|long|GHRSST REJECTION FLAG|FLAGTABLE|0|0|9|FLAG TABLE|0|3
025023|ghrsstConfidenceFlag|long|GHRSST CONFIDENCE FLAG|FLAGTABLE|0|0|9|FLAG TABLE|0|3
025024|ghrsstDataQuality|long|GHRSST DATA QUALITY|CODETABLE|0|0|4|CODE TABLE|0|2
025025|batteryVoltage|double|BATTERY VOLTAGE|V|1|0|9|V|1|3
025026|batteryVoltageLargeRange|double|BATTERY VOLTAGE (LARGE RANGE)|V|1|0|12|V|1|4
025028|operatorOrManufacturerDefinedParameter|long|OPERATOR OR MANUFACTURER DEFINED PARAMETER|NUMERIC|1|-16384|15|NUMERIC|1|5
025029|calibrationMethod|long|CALIBRATION METHOD|FLAGTABLE|0|0|6|FLAG TABLE|0|2
025030|runningMeanSeaSurfaceTemperatureUsage|long|RUNNING MEAN SEA-SURFACE TEMPERATURE USAGE|CODETABLE|0|0|2|CODE TABLE|0|1
025031|nwpGeneratedVerticalProfileThinningMethod|long|NWP-GENERATED VERTICAL PROFILE THINNING METHOD|CODETABLE|0|0|3|CODE TABLE||
025032|windProfilerModeInformation|long|WIND PROFILER MODE INFORMATION|CODETABLE|0|0|2|CODE TABLE|0|1
025033|windProfilerSubmodeInformation|long|WIND PROFILER SUBMODE INFORMATION|CODETABLE|0|0|2|CODE TABLE|0|1
025034|windProfilerQualityControlTestResults|long|WIND PROFILER QUALITY CONTROL TEST RESULTS|FLAGTABLE|0|0|4|FLAG TABLE|0|2
025035|decisionMethodForPolarity|long|DECISION METHOD FOR POLARITY|CODETABLE|0|0|3|CODE TABLE|0|1
025036|atmosphericsLocationMethod|long|ATMOSPHERICS LOCATION METHOD|CODETABLE|0|0|4|CODE TABLE|0|2
025037|sstBias|double|SST BIAS|K|2|-127|8|K|2|3
025038|differenceBetweenSstAndAnalysis|double|DIFFERENCE BETWEEN SST AND ANALYSIS|K|1|-127|8|K|1|3
025040|co2WindProductDerivation|long|CO2 WIND PRODUCT DERIVATION|CODETABLE|0|0|4|CODE TABLE|0|2
025041|movingPlatformDirectionReportingMethod|long|MOVING PLATFORM DIRECTION REPORTING METHOD|CODETABLE|0|0|2|CODE TABLE|0|1
025042|movingPlatformSpeedReportingMethod|long|MOVING PLATFORM SPEED REPORTING METHOD|CODETABLE|0|0|2|CODE TABLE|0|1
025043|waveSamplingIntervalTime|double|WAVE SAMPLING INTERVAL (TIME)|S|4|0|15|S|4|5
025044|waveSamplingIntervalSpace|double|WAVE SAMPLING INTERVAL (SPACE)|M|2|0|14|M|2|5
025045|hirsChannelCombination|long|HIRS CHANNEL COMBINATION|FLAGTABLE|0|0|21|FLAG TABLE|0|7
025046|msuChannelCombination|long|MSU CHANNEL COMBINATION|FLAGTABLE|0|0|5|FLAG TABLE|0|2
025047|ssuChannelCombination|long|SSU CHANNEL COMBINATION|FLAGTABLE|0|0|4|FLAG TABLE|0|2
025048|amsuAChannelCombination|long|AMSU-A CHANNEL COMBINATION|FLAGTABLE|0|0|16|FLAG TABLE|0|6
025049|amsuBChannelCombination|long|AMSU-B CHANNEL COMBINATION|FLAGTABLE|0|0|6|FLAG TABLE|0|2
025050|principalComponentScore|long|PRINCIPAL COMPONENT SCORE|NUMERIC|4|-131072|18|NUMERIC|4|6
025051|avhrrChannelCombination|long|AVHRR CHANNEL COMBINATION|FLAGTABLE|0|0|7|FLAG TABLE|0|3
025052|log10OfPrincipalComponentsNormalizedFitToData|long|LOG-10 OF PRINCIPAL COMPONENTS NORMALIZED FIT TO DATA|NUMERIC|4|0|15|NUMERIC|4|5
025053|observationQuality|long|OBSERVATION QUALITY|FLAGTABLE|0|0|12|FLAG TABLE|0|4
025054|ssmisSubframeIdNumber|long|SSMIS SUBFRAME ID NUMBER|NUMERIC|0|0|5|NUMERIC|0|2
025055|multiplexerHousekeeping|double|MULTIPLEXER HOUSEKEEPING|K|2|0|16|K|2|5
025060|softwareIdentification|long|SOFTWARE IDENTIFICATION|NUMERIC|0|0|14|NUMERIC|0|5
025061|softwareVersionNumber|string|SOFTWARE IDENTIFICATION AND VERSION NUMBER|CCITTIA5|0|0|96|CHARACTER|0|12
025062|databaseIdentification|long|DATABASE IDENTIFICATION|NUMERIC|0|0|14|NUMERIC|0|5
025063|SystemIdentifier|long|CENTRAL PROCESSOR OR SYSTEM IDENTIFIER|CODETABLE|0|0|8|CODE TABLE|0|3
025065|orientationCorrectionAzimuth|double|ORIENTATION CORRECTION (AZIMUTH)|DEG|2|-1000|11|DEG|2|4
025066|orientationCorrectionElevation|double|ORIENTATION CORRECTION (ELEVATION)|DEG|2|-1000|11|DEG|2|4
025067|radiosondeReleasePointPressureCorrection|long|RADIOSONDE RELEASE POINT PRESSURE CORRECTION|PA|0|-8000|14|PA|0|4
025068|numberOfArchiveRecomputes|long|NUMBER OF ARCHIVE RECOMPUTES|NUMERIC|0|0|7|NUMERIC|0|3
025069|flightLevelPressureCorrections|long|FLIGHT LEVEL PRESSURE CORRECTIONS|FLAGTABLE|0|0|8|FLAG TABLE|0|3
025070|majorFrameCount|long|MAJOR FRAME COUNT|NUMERIC|0|0|4|NUMERIC|0|2
025071|frameCount|long|FRAME COUNT|NUMERIC|0|0|5|NUMERIC|0|2
025075|satelliteAntennaCorrectionsVersionNumber|long|SATELLITE ANTENNA CORRECTIONS VERSION NUMBER|NUMERIC|0|0|5|NUMERIC|0|2
025076|log10OfTemperatureRadianceCentralWaveNumberForAtovs|double|LOG-10 OF (TEMPERATURE-RADIANCE CENTRAL WAVE NUMBER) FOR ATOVS|LOG(M-1)|8|0|30|LOG (M-1)|8|10
025077|bandwidthCorrectionCoefficient1ForAtovs|long|BANDWIDTH CORRECTION COEFFICIENT 1 FOR ATOVS|NUMERIC|5|-100000|18|NUMERIC|5|7
025078|bandwidthCorrectionCoefficient2ForAtovs|long|BANDWIDTH CORRECTION COEFFICIENT 2 FOR ATOVS|NUMERIC|5|0|17|NUMERIC|5|6
025079|albedoRadianceSolarFilteredIrradianceForAtovs|double|ALBEDO-RADIANCE SOLAR FILTERED IRRADIANCE FOR ATOVS|WM-2|4|0|24|W M-2|4|8
025080|albedoRadianceEquivalentFilterWidthForAtovs|double|ALBEDO-RADIANCE EQUIVALENT FILTER WIDTH FOR ATOVS|M|10|0|14|M|10|5
025081|incidenceAngle|double|INCIDENCE ANGLE|DEG|3|0|17|DEG|3|6
025082|azimuthAngle|double|AZIMUTH ANGLE|DEG|3|0|19|DEG|3|6
025083|faradayRotationalAngle|double|FARADAY ROTATIONAL ANGLE|DEG|3|0|19|DEG|3|6
025084|geometricRotationalAngle|double|GEOMETRIC ROTATIONAL ANGLE|DEG|5|0|26|DEG|5|8
025085|fractionOfClearPixelsInHirsFov|long|FRACTION OF CLEAR PIXELS IN HIRS FOV|NUMERIC|0|0|7|NUMERIC|0|3
025086|depthCorrectionIndicator|long|DEPTH CORRECTION INDICATOR|CODETABLE|0|0|2|CODE TABLE|0|1
025090|orbitStateFlag|long|ORBIT STATE FLAG|CODETABLE|0|0|4|CODE TABLE|0|2
025091|structureConstantOfRefractionIndexCn2|double|STRUCTURE CONSTANT OF THE REFRACTION INDEX (CN2)|DB|3|-18192|13|DB|3|5
025092|acousticPropagationVelocity|double|ACOUSTIC PROPAGATION VELOCITY|M/S|2|28000|14|M/S|2|5
025093|rassComputationCorrection|long|RASS COMPUTATION CORRECTION|FLAGTABLE|0|0|8|FLAG TABLE|0|3
025095|altimeterStateFlag|long|ALTIMETER STATE FLAG|FLAGTABLE|0|0|2|FLAG TABLE|0|1
025096|radiometerStateFlag|long|RADIOMETER STATE FLAG|FLAGTABLE|0|0|5|FLAG TABLE|0|2
025097|threeDimensionalErrorEstimateOfNavigatorOrbit|long|THREE-DIMENSIONAL ERROR ESTIMATE OF THE NAVIGATOR ORBIT|CODETABLE|0|0|4|CODE TABLE|0|2
025098|altimeterDataQualityFlag|long|ALTIMETER DATA QUALITY FLAG|FLAGTABLE|0|0|9|FLAG TABLE|0|3
025099|altimeterCorrectionQualityFlag|long|ALTIMETER CORRECTION QUALITY FLAG|FLAGTABLE|0|0|9|FLAG TABLE|0|3
025100|xbtOrXctdFallRateEquationCoefficientA|long|XBT/XCTD FALL RATE EQUATION COEFFICIENT A|NUMERIC|5|0|20|NUMERIC|5|6
025101|xbtOrXctdFallRateEquationCoefficientB|long|XBT/XCTD FALL RATE EQUATION COEFFICIENT B|NUMERIC|5|-500000|21|NUMERIC|5|6
025102|numberOfMissingLinesExcludingDataGaps|long|NUMBER OF MISSING LINES EXCLUDING DATA GAPS|NUMERIC|0|0|8|NUMERIC|0|3
025103|numberOfDirectionalBins|long|NUMBER OF DIRECTIONAL BINS|NUMERIC|0|0|8|NUMERIC|0|3
025104|numberOfWavelengthBins|long|NUMBER OF WAVELENGTH BINS|NUMERIC|0|0|8|NUMERIC|0|3
025105|firstDirectionalBin|double|FIRST DIRECTIONAL BIN|DEG|3|0|19|DEG|3|6
025106|directionalBinStep|double|DIRECTIONAL BIN STEP|DEG|3|0|19|DEG|3|6
025107|firstWavelengthBin|double|FIRST WAVELENGTH BIN|M|3|0|29|M|3|9
025108|lastWavelengthBin|double|LAST WAVELENGTH BIN|M|3|0|29|M|3|9
025110|imageProcessingSummary|long|IMAGE PROCESSING SUMMARY|FLAGTABLE|0|0|10|FLAG TABLE|0|4
025111|numberOfInputDataGaps|long|NUMBER OF INPUT DATA GAPS|NUMERIC|0|0|8|NUMERIC|0|3
025120|ra2L2ProcessingFlag|long|RA2-L2-PROCESSING FLAG|CODETABLE|0|0|2|CODE TABLE|0|1
025121|ra2L2ProcessingQuality|long|RA2-L2-PROCESSING QUALITY|%|0|0|7|%|0|3
025122|hardwareConfigurationForRf|long|HARDWARE CONFIGURATION FOR RF|CODETABLE|0|0|2|CODE TABLE|0|1
025123|hardwareConfigurationForHpa|long|HARDWARE CONFIGURATION FOR HPA|CODETABLE|0|0|2|CODE TABLE|0|1
025124|mwrL2ProcessingFlag|long|MWR-L2-PROCESSING FLAG|CODETABLE|0|0|2|CODE TABLE|0|1
025125|mwrL2ProcessingQuality|long|MWR-L2-PROCESSING QUALITY|%|0|0|7|%|0|3
025126|modelDryTroposphericCorrection|double|MODEL DRY TROPOSPHERIC CORRECTION|M|3|-32768|16|M|3|5
025127|invertedBarometerCorrection|double|INVERTED BAROMETER CORRECTION|M|3|-32768|16|M|3|5
025128|modelWetTroposphericCorrection|double|MODEL WET TROPOSPHERIC CORRECTION|M|3|-32768|16|M|3|5
025129|mwrDerivedWetTroposphericCorrection|double|MWR DERIVED WET TROPOSPHERIC CORRECTION|M|3|-32768|16|M|3|5
025130|ra2IonosphericCorrectionOnKuBand|double|RA2 IONOSPHERIC CORRECTION ON KU BAND|M|3|-32768|16|M|3|5
025131|ionosphericCorrectionFromDorisOnKuBand|double|IONOSPHERIC CORRECTION FROM DORIS ON KU BAND|M|3|-32768|16|M|3|5
025132|ionosphericCorrectionFromModelOnKuBand|double|IONOSPHERIC CORRECTION FROM MODEL ON KU BAND|M|3|-32768|16|M|3|5
025133|seaStateBiasCorrectionOnKuBand|double|SEA STATE BIAS CORRECTION ON KU BAND|M|3|-32768|16|M|3|5
025134|ra2IonosphericCorrectionOnSBand|double|RA2 IONOSPHERIC CORRECTION ON S BAND|M|3|-32768|16|M|3|5
025135|ionosphericCorrectionFromDorisOnSBand|double|IONOSPHERIC CORRECTION FROM DORIS ON S BAND|M|3|-32768|16|M|3|5
025136|ionosphericCorrectionFromModelOnSBand|double|IONOSPHERIC CORRECTION FROM MODEL ON S BAND|M|3|-32768|16|M|3|5
025137|seaStateBiasCorrectionOnSBand|double|SEA STATE BIAS CORRECTION ON S BAND|M|3|-32768|16|M|3|5
025138|averageSignalToNoiseRatio|long|AVERAGE SIGNAL-TO-NOISE RATIO|NUMERIC|0|-2048|12|NUMERIC|0|4
025140|startChannel|long|START CHANNEL|NUMERIC|0|0|14|NUMERIC|0|5
025141|endChannel|long|END CHANNEL|NUMERIC|0|0|14|NUMERIC|0|5
025142|channelScaleFactor|long|CHANNEL SCALE FACTOR|NUMERIC|0|0|6|NUMERIC|0|2
025143|linearCoefficient|long|LINEAR COEFFICIENT|NUMERIC|6|-5000000|24|NUMERIC|6|8
025144|matrixDimensionIAxis|long|MATRIX DIMENSION (I AXIS)|NUMERIC|0|0|9|NUMERIC|0|3
025145|matrixDimensionJAxis|long|MATRIX DIMENSION (J AXIS)|NUMERIC|0|0|9|NUMERIC|0|3
025150|methodOfTropicalCycloneIntensityAnalysisUsingSatelliteData|long|METHOD OF TROPICAL CYCLONE INTENSITY ANALYSIS USING SATELLITE DATA|CODETABLE|0|0|4|CODE TABLE|0|2
025151|starRelativeMagnitude|long|STAR RELATIVE MAGNITUDE|NUMERIC|3|-20000|14|NUMERIC|3|5
025152|starBrightnessTemperature|long|STAR BRIGHTNESS TEMPERATURE|K|0|0|17|K|0|6
025153|limb|long|LIMB|CODETABLE|0|0|2|CODE TABLE|0|1
025160|kuBandNetInstrumentalCorrection|double|KU BAND NET INSTRUMENTAL CORRECTION|M|4|-120000|18|M|4|6
025161|cBandNetInstrumentalCorrection|double|C BAND NET INSTRUMENTAL CORRECTION|M|4|-120000|18|M|4|6
025162|seaStateBiasCorrectionOnCBand|double|SEA STATE BIAS CORRECTION ON C BAND|M|4|-6000|13|M|4|4
025163|altimeterIonosphericCorrectionOnKuBand|double|ALTIMETER IONOSPHERIC CORRECTION ON KU BAND|M|3|-32768|16|M|3|5
025164|radiometerWetTroposphericCorrection|double|RADIOMETER WET TROPOSPHERIC CORRECTION|M|4|-5000|13|M|4|4
025170|samplingIntervalTime|long|SAMPLING INTERVAL (TIME)|S|0|0|10|S|0|4
025171|sampleAveragingPeriod|long|SAMPLE AVERAGING PERIOD|S|0|0|10|S|0|4
025172|numberOfSamples|long|NUMBER OF SAMPLES|NUMERIC|0|0|10|NUMERIC|0|4
025174|smosInformationFlag|long|SMOS INFORMATION FLAG|FLAGTABLE|0|0|14|FLAG TABLE|0|5
025175|modifiedResidual|long|MODIFIED RESIDUAL|NUMERIC|2|0|13|NUMERIC|2|4
